284539,Chen Shi(Mother of Yanzhidi),陳氏(嚴志迪母),1466.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Chen,陳,Shi(Mother of Yanzhidi),氏(嚴志迪母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284540,Qiu Shi(Wife of Yanzhidi),丘氏(嚴志迪妻),1496.0,03,202167.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Qiu,丘,Shi(Wife of Yanzhidi),氏(嚴志迪妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284541,Yan Zhikui,嚴志逵,1495.0,19,,0.0,5572.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Yan,嚴,Zhikui,志逵,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284542,Yan Zhixun,嚴智遜,1495.0,19,,0.0,5572.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Yan,嚴,Zhixun,智遜,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284543,Liu Bi,劉壁,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Bi,壁,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284544,Liu Zhiming,劉志名,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Zhiming,志名,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284545,Xu Wenyuan,徐文源,1422.0,21,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Wenyuan,文源,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284546,Liu Pu,劉普,1451.0,13,,0.0,5221.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Pu,普,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284547,Zhao Shi(Mother of Liurudao),趙氏(劉儒道母),1454.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhao,趙,Shi(Mother of Liurudao),氏(劉儒道母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284548,Jiao Shi(Wife of Liurudao),焦氏(劉儒道妻),1484.0,03,202168.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Jiao,焦,Shi(Wife of Liurudao),氏(劉儒道妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284549,Liu Rutong,劉儒通,1479.0,21,,0.0,5221.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Rutong,儒通,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284550,Liu Ruli,劉儒立,1483.0,19,,0.0,5221.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Ruli,儒立,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284551,Sun Xiang,孫祥,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Xiang,祥,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284552,Sun Han,孫漢,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Han,漢,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284553,Sun Zhi,孫植,1449.0,13,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Zhi,植,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284554,Wang Shi(Mother of Sunang),王氏(孫昂母),1452.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Wang,王,Shi(Mother of Sunang),氏(孫昂母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284555,Liu Shi(Wife of Sunang),劉氏(孫昂妻),1482.0,03,202169.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Shi(Wife of Sunang),氏(孫昂妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284556,Xu Wenqing,徐文清,1422.0,21,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Wenqing,文清,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284557,Sun Chang,孫昌,1477.0,21,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Chang,昌,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284558,Sun Min,孫旻,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Min,旻,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284559,Sun Bing,孫昺,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Bing,昺,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284560,Sun Xu,孫朂,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Xu,朂,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284561,Sun Sheng,孫昇,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Sheng,昇,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284562,Sun Zhe,孫晣,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Zhe,晣,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284563,Sun Yang,孫暘,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Yang,暘,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284564,Sun Mian,孫冕,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Mian,冕,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284565,Sun Gui,孫炅,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Gui,炅,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284566,Sun Dan,孫旦,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Dan,旦,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284567,Sun Xian,孫暹,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Xian,暹,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284568,Sun Hao,孫昊,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Hao,昊,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284569,Sun Jing,孫景,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Jing,景,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284570,Sun Kun,孫昆,1481.0,19,,0.0,4960.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Kun,昆,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284571,Sun Nai,孫鼐,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Nai,鼐,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284572,Xu Zonghai,徐宗海,1422.0,21,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Zonghai,宗海,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284573,Sun Ming,孫銘,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Ming,銘,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284574,Sun Yi,孫義,1477.0,14,,0.0,4594.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Sun,孫,Yi,義,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284575,Yan Shi(Mother of Sunyingkui),閻氏(孫應奎母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Yan,閻,Shi(Mother of Sunyingkui),氏(孫應奎母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284576,Li Shi(Stepmother of Sunyingkui),李氏(孫應奎繼母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Shi(Stepmother of Sunyingkui),氏(孫應奎繼母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284577,Shao Shi(Wife of Sunyingkui),邵氏(孫應奎妻),1494.0,06,68295.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Shao,邵,Shi(Wife of Sunyingkui),氏(孫應奎妻),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284578,Zhou Dean,周得安,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhou,周,Dean,得安,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284579,Zhou Qian,周謙,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhou,周,Qian,謙,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284580,Zhou Cheng,周澄,1456.0,13,,0.0,5390.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhou,周,Cheng,澄,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284581,Min Shi(Mother of Zhouliang),閔氏(周綡母),1459.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Min,閔,Shi(Mother of Zhouliang),氏(周綡母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284582,Shen Shi(Wife of Zhouliang),沈氏(周綡妻),1489.0,03,202170.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Shen,沈,Shi(Wife of Zhouliang),氏(周綡妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284583,Xu Wenhong,徐文鴻,1422.0,21,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Wenhong,文鴻,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284584,Zhao Shi(Wife of Zhouliangji),趙氏(周綡繼妻),1489.0,03,202170.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhao,趙,Shi(Wife of Zhouliangji),氏(周綡繼妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284585,Zhou Shou,周綬,1484.0,21,,0.0,5390.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhou,周,Shou,綬,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284586,Zhou Hong,周紘,1488.0,19,,0.0,5390.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhou,周,Hong,紘,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284587,Tang Jiuzhong,湯久重,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Jiuzhong,久重,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284588,Tang Zirong,湯子榮,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Zirong,子榮,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284589,Tang Hai,湯海,1454.0,13,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Hai,海,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284590,Wang Shi(Mother of Tanghui),王氏(湯虺母),1457.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Wang,王,Shi(Mother of Tanghui),氏(湯虺母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284591,Gao Shi(Wife of Tanghui),高氏(湯虺妻),1487.0,03,202171.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Gao,高,Shi(Wife of Tanghui),氏(湯虺妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284592,Tang Jifu,湯濟甫,1482.0,21,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Jifu,濟甫,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284593,Tang Jiliang,湯濟良,1482.0,21,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Jiliang,濟良,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284594,Xu Wenqu,徐文渠,1426.0,19,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Wenqu,文渠,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284595,Tang Jijing,湯濟經,1482.0,21,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Jijing,濟經,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284596,Tang Jisheng,湯濟生,1482.0,21,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Jisheng,濟生,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284597,Tang Yin,湯尹,1482.0,21,,0.0,5732.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Tang,湯,Yin,尹,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284598,Zhu Zhen,朱珍,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhu,朱,Zhen,珍,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284599,Zhu Mengning,朱孟寧,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhu,朱,Mengning,孟寧,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284600,Zhu Ren,朱仁,1452.0,13,,0.0,5353.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhu,朱,Ren,仁,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284601,Yang Shi(Mother of Zhuyunfeng),楊氏(朱雲鳳母),1455.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Yang,楊,Shi(Mother of Zhuyunfeng),氏(朱雲鳳母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284602,Zhang Shi(Stepmother of Zhuyunfeng),張氏(朱雲鳳繼母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhang,張,Shi(Stepmother of Zhuyunfeng),氏(朱雲鳳繼母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284603,Yuan Shi(Wife of Zhuyunfeng),袁氏(朱雲鳳妻),1485.0,03,202172.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Yuan,袁,Shi(Wife of Zhuyunfeng),氏(朱雲鳳妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284604,Zhu Ting,朱霆,1484.0,19,,0.0,5353.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Zhu,朱,Ting,霆,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284605,Xu Wencong,徐文淙,1426.0,19,,0.0,6034.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Xu,徐,Wencong,文淙,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284606,Lin Fu,林福,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,Fu,福,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284607,Lin Gui,林貴,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,Gui,貴,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284608,Lin An,林安,1453.0,13,,0.0,5979.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,An,安,19.0,0.0,Index year algorithmically generated: Rule 9;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284609,Huang Shi(Mother of Lincheng),黃氏(林成母),1456.0,15,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Huang,黃,Shi(Mother of Lincheng),氏(林成母),19.0,0.0,Index year algorithmically generated: Rule 9W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284610,Chen Shi(Wife of Lincheng),陳氏(林成妻),1486.0,03,202173.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Chen,陳,Shi(Wife of Lincheng),氏(林成妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284611,Li Shi(Wife of Linchengji),李氏(林成繼妻),1486.0,03,202173.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Shi(Wife of Linchengji),氏(林成繼妻),19.0,0.0,Index year algorithmically generated: Rule 4W;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284612,Lin Hong,林鋐,1481.0,21,,0.0,5979.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,Hong,鋐,19.0,0.0,Index year algorithmically generated: Rule 11;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284613,Lin Zhuang,林樁,1485.0,19,,0.0,5979.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,Zhuang,樁,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284614,Lin Ju,林居,1485.0,19,,0.0,5979.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lin,林,Ju,居,19.0,0.0,Index year algorithmically generated: Rule 10;,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284615,Li Tie,李鐵,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Tie,鐵,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284616,Liu Renchun,劉任春,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Renchun,任春,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284617,Li Ye,李埜,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Ye,埜,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284618,Li Ran,李柟,1463.0,14,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Ran,柟,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284619,Cao Shi(Mother of Limo),曹氏(李默母),,,,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Cao,曹,Shi(Mother of Limo),氏(李默母),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284620,Lei Shi(Wife of Limo),雷氏(李默妻),1494.0,06,68299.0,1.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Lei,雷,Shi(Wife of Limo),氏(李默妻),19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284621,Li Junbo,李俊伯,1491.0,22,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Junbo,俊伯,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284622,Li Zhangzhan,李章旃,1491.0,22,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Zhangzhan,章旃,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284623,Li Kuaitui,李儈僓,1491.0,22,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Kuaitui,儈僓,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284624,Li Shu,李熟,1491.0,22,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Shu,熟,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284625,Li Jianfang,李儉芳,1495.0,20,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Jianfang,儉芳,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284626,Li Jianmou,李儉某,1495.0,20,,0.0,6002.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Li,李,Jianmou,儉某,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
284627,Liu Botong,劉伯通,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,Liu,劉,Botong,伯通,19.0,0.0,,0.0,0.0,,,,,,,,,,,,,load,,1.0,2013-09-23 00:00:00,
